production_companies_id,production_companies_name
21755,The Annenberg Public Policy Center of the University of Pennsylvania
10674,Fantasia Optikoakoustiki Productions
76469,JR Kikaku
28979,Family Channel
80561,Marcio Garcia Producoes
6205,FGH
4339,Rough Trade Distribution GmbH
3992,Hecht Co.
23202,Wigram Productions
17863,Otis Productions
6328,Dickhouse Productions
21287,CFCN Communications
11664,Altitude Entertainment
51596,Griffin & Phoenix Productions
4101,Dionysos Films Oy
63117,Producers on Davie
95804,Brosier
20544,Knightsbridge Films
41728,Petra Film
53610,AR-TL
5899,MGM
11558,Brideshead Films
18325,Hanauma Bay
72769,Yachaywasi Films
12553,Jan-Ken-Po Pictures
55151,Buckeye Films
76083,UGC DA International
54818,RedGuitar
51768,Asphalt Productions
17312,Pilot Moscow Animation Studio
86070,Gerber Company
37152,Gold Label Entertainment
36248,Levy-Gardner-Laven
4731,double A Films
93095,Israel Cable Programming (ICP)
3862,Keep Films
1041,Sacis
26889,Fresco Films
13209,Bullitt Film
89204,LATS Productions
17407,Reynard
63383,Matter of Fact Media
8501,Bayou Pictures
27760,Artis Film
56663,AT&T
62287,VSE Film
20899,Twins Financing
14298,Shut Up and Sing LLC
78565,Ghost Pictures
3071,EasyE Films
52295,RSS Production
377,Bandeira Entertainment
12137,Aura Film Partnership
18499,Schweizer Fernsehen (SF)
61915,Vic's Flicks
38963,Fontaine Sarl
93645,D.I.G. Films
4805,Film Ventures International (FVI)
93185,Rio Filmes
23861,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG
6960,Moteur s'il vous plaît
3610,Capture Film Internatrional
28440,Lacuna Filmes
73882,Trigger Films
5682,O Entertainment
15325,Nike Cinematografica
13695,Warner Bros. Japan
140,Pandora Film
32201,CrossDay Productions Ltd.
60662,JuntoBox Films
11341,Stage 6 Films
19744,Space Ranger Enterprises
6878,Canal Sur Televisión
34778,Yuma Films
40968,Exile Films
5654,DJ Films
22950,Production Concepts Ltd.
12828,Mike Medavoy Productions
15895,Cinémage 7
2964,Sidney Lumet Film Productions
15013,Embassy Productions
81301,Think Media Studios
83123,Dan Valley Film AG
89580,Flat Cap Films
3120,Final Cut Productions
9148,Pony Canyon Enterprises
19851,Pitbull Pictures
51569,UFO Films
77971,Bon Voyage Films
87428,Jaro/Noelle Production
64745,Cogeco Program Development Fund
2288,Michael Cerenzie Productions
5625,Contracuadro
5517,100 Bares
82939,Sachiko
38365,Robert Roark Productions
48266,Children's Film Foundation (CFF)
18214,Jean-Renoir- Dudly Nichols Productions
17560,Dansk Skalle HB
72067,Micheaux Book & Film Company
24297,Angels Kiss
62704,Filmstandort Austria (FISA)
11963,BMS Finance
74541,Studio Images 6
45470,Journey Productions
4290,Moonshot Pictures
68154,Hutch Films LLC
16727,Real Bean Entertainment
7314,A Small Production Company
648,Sony Music Entertainment Japan
20655,Sofica A Plus Images 3
48976,Jode Productions
11798,Région Provence-Alpes-Côte d'Azur
7410,Imax Film Entertainment
15175,Películas Rodríguez
2031,Playtone Production
3613,Cane/Gabay Productions
52160,Saturn Harvest Films
2591,C.E.R.
15042,Gun for Hire Films
52592,Jouror Développement
94135,SRA Productions
48480,RiverRain Productions
23647,La Sept Cinéma
13812,Major Productions
95255,Les Filmsoir
11589,Bidangil Pictures
12447,Woodpecker Films
11892,Copro Films
85102,RST Pictures
5710,Comique Film Company
86673,Helicopter Film Services
7118,Moby Dick Films
76466,Liberty Pictures (II)
47756,Aleph Motion Pictures
1526,Flaminia Produzioni Cinematografiche
2934,Excel Entertainment
34035,33andOut Productions
13588,Estudios Cruz Delgado
3092,Les Films Manuel Munz
84516,Les Films A4
79140,Go-Valley
61288,Nickelodeon
9377,Les Films Galaxie
80354,Les Films Soleil O
11259,Babylon
15755,Russian Ministry of Culture
89094,M.G. Films
6265,Skopia Film
21014,Gloucester Place Films
50249,Stax Entertainment
76629,Digital Ignition Entertainment
55017,Dire Wolf
86077,Palm Drive Productions
14610,Earl Grey Film
60626,Satan's Little Company LLC
77394,Cota Film
49327,Proposal Productions
4263,Afton-Linebrook
90227,Ton of Hats
18439,Sony/BMG
22864,Flatbush Pictures
4523,Deadline
5755,Constantin Film Produktion
11572,CITY-TV
311,Procirep
51249,SFDRS
63485,A & S Productions
22127,uFund
26254,Biscuit Films
72345,Boshra Film
37648,Henry S. Kesler Productions
44159,Busca Vida Filmes
18988,Story Bridge Films
37660,Eyecatcher
65785,Oiffy
2510,Mundy Lane Entertainment
12211,Octave S.R.L.
23688,VMI Worldwide
4917,Periscope Entertainment
29010,L.C. Borden Productions
4474,Enterprise Films
53936,Duque Films
16952,Blue Post
5025,Helvey-Pray Production
18259,Central Productions
2530,Double Helix Entertainment
60607,Andrew Wyly Film Company
52180,Solstice Productions
87714,Lucid
19214,Stargaze Productions
90603,Wide House
53906,Moviemakers Productions (MMP)
7116,Menageatroz
8538,Farraday Films
21905,C & L
62409,VisionPlus Fund I
58534,Alvy Développement
27832,Telvan Productions
10858,Southern Star Productions
44224,Egoli Tossell Film
14579,Corsair Pictures
16131,Dialchi Film
11574,MISR International Films
37337,FBO
21646,Richwater Films
21683,Barry Katz Entertainment
5938,bantam street
75167,Kultkino
26469,InDigEnt (Independent Digital Entertainment)
16835,Bates Entertainmant
7919,Sheldon Reynolds Productions
5241,Film Fund FUZZ
22464,Luminous Processes
37654,Igeldo Komunikazioa S.L.
16942,ARRI Film & TV Services
85101,JRSM Films
10531,Silver Screen Partners II
38100,Tristone Entertainment Inc.
10635,Films Paris-New York
23487,Studio Hamburg International Production (SHIP)
11573,Corus
21969,Belgique Ciné
91140,IGC Films
85029,A.U.M. Films
81165,Lapis Film
42154,Open Films
8568,Albatros Filmproduktion
7404,P.A.C (Paris)
67778,Tri Vision Pictures
77443,Реал-Дакота
3340,Dentsu Productions Ltd.
2688,filmpool
11540,MF Pictures
15131,Titus Productions Ltd.
20472,Millennium Storm
84937,VPS Studios
33025,winchester films
58549,Blancbiehn Productions
21784,Cinerenta-Cinebeta
73330,Charlie Banks
38291,LOT Productions
984,Institute of Culture
10861,Quite Nice Pictures
64531,Transglobe-Film Inc.
13433,Seasonal Film Corporation
7401,Delphi IV Productions
8703,Speranza Films A/S
78563,Willowbrook Regent Films
1508,Wildgaze Films
71515,AMKO Productions Inc.
18041,Armzfx
4612,Scheherazade
56253,Reflection Film
8252,Shineshow
38978,CanWest Global Communications
23483,Heart of Europe Prague K Productions
26669,Cine-2000 Film Production
12185,I.F. Produzioni Cinematografiche
436,1492 Pictures
36229,Wim Wenders Stiftung
2966,Paradox Spillefilm A/S
2008,BHE Films
20538,Triplex Films
65734,Azari Media
88920,"Pierson, Heldring & Pierson N.V."
53600,Spartan Productions (II)
7426,Sidetrack Films
3868,Full Glass Films
3864,Butcher's Run Films
4366,Major Independents
4198,Ixtlan
93241,M.A. Marcondes
10707,Deutsche Grammophon
73320,Stoecker Ecological
23439,MDBF Filmgesellschaft mbH & Company KG
3065,American Broadcasting Company (ABC)
81029,Radović Company
11393,Bregman/Baer Productions
23940,Cub Eight Productions
21660,Ankama
2157,26 Films
11140,Wonderful Films PLC
78991,Two Lane Pictures
53380,Guadalupe Productions
62351,Winstar Film + Video
10098,Dorset Productions
20357,For Sale Productions (Muse)
48427,E-motion Film
18077,Cine+
93661,Here and There Productions
13000,BR
81283,FIZ d.o.o.
2046,Revolver Film
7480,Comedy Central Films
90490,Crossing the Line Productions
6575,Crest Animation Production
16128,Tommy J. Productions
13838,Cinemarte
7631,T.R.A.C.
10713,Universal Studios Home Video
85943,Hong Kong Kai Fa Film Co.
3641,Silver Nitrate Pictures
10444,Imamura Productions
17286,Anthea
41127,Hermes Productions
24996,Storm Entertainment
79298,MKH
224,Wega Film
17712,Allegro Productions
44097,MIG Film GmbH
17722,PHI Film
7101,Star Union Skykee Film Investment Co
3968,John Woolf Productions
15974,MCMC
70998,game productions
23072,Schweizerische Radio- und Fernsehgesellschaft (SRG)
9248,Tigielle 33
7291,Olive Bridge Entertainment
1617,Q Television
24662,Pie Films
58254,Chamartín Producciones y Distribuciones
44620,Maria Farinha Filmes
65453,Mixed Breed Films
73904,Cinévision Ltée
3217,Purple Pictures
2745,Devotion Films
24412,Wolf Pack Film Works
7417,Convergence Entertainment
6941,Gloria Films
79500,Blackbird
71674,Dearfilm
11280,Maya Productions
88216,Rosa Film
66632,Doordarshan
53505,Serene Films
68293,Upstream Pictures
7908,JSBC Eudemonia Blue Ocean TV & Movie Group
6088,Esme
77942,Iterfilm
18135,Haworth Productions
62975,Benetone Hillin Entertainment
13718,Planet Film Productions
8316,WarnerVision Films
5648,Murakami-Wolf Productions
62958,Yonki-no-Kai Productions
1352,Fukasaku-gumi
17843,Dover Productions
12987,Filmmaker R&K
92615,bad axe productions
11640,Mobicom Entertainment
7933,Compagnie Cinématographique de France
34034,LStar Capital
8704,Bull Market Entertainment
178,Ghoulardi Film Company
16217,Williamson Kinematograph Company
28305,Winston Davis and Associates
72058,Sterling Features
64894,Cine Mobil
6275,BiBi Film
5866,Les films du grognon
82946,John Farrow Productions
14810,Fora Film
3119,Ashutosh Gowariker Productions
56310,The Organization
15403,Euro International Productions
10156,Affirm Films
39501,Timlif
64705,Vox & Hound Productions
60473,Gordonstreet Pictures
13242,Unanimous Pictures
40544,Giv'en Films
14563,Maysles Films
87638,True Lovers
32312,Four Horsemen Films
73334,The Poker House
49131,Thunder Associates
4191,Navarone Productions
40044,January Films
67259,Altus Media (Five)
10879,Tom Ward Enterprises
23397,Donner/Shuler-Donner Productions
51692,Without a Box
78697,Rum Jam Films
4192,Flight 33 Productions
11584,De Fina-Cappa
15396,Trinifold Management
4562,Cell
56010,Boy in the Box
314,Uni Etoile 2
45437,BiraBiro Films
63357,Infinite Lives Entertainment
93119,Gilla Company
18651,Bartlett-Champion Productions
15124,Associated Capital
35040,Jackie Chan Group
66029,Lorette Distribution
1162,Pray For Rain Pictures
72057,StylesFour Productions
84361,Pas de Quoi
46344,Frenesy Film Company
35984,Los Films Del Camino
1317,Charles K. Feldman Group
74829,monochrom Propulsion Systems
38857,Orenda Films
56403,Beachside Films
25469,Union Station Media
25164,Achterbahn AG
45084,Flavorlab
6880,Madman Films
26468,IFC Productions
13308,Guión Producciones Cinematográficas
80268,B | Movie Studios
56011,2 Bridges Productions
79428,Film Study Center
22103,Red Horizon Productions
27264,Liquid Noise Films
26648,La.Lune Entertainment
18449,Dschoint Ventschr
41607,Sheep Noir Films Inc.
2894,360 Pictures
92087,PraxiScope Productions
9973,Green Star Films
24159,Cinerenta Feature Films
83397,Reel Chefs Catering
1038,Bazelevs Production
18852,Heretic Films
2992,Acrobat Productions
6066,Showcase Television
1193,Lorimar Television
17947,T.V. Mikels Film Corporation
7979,Darclight Films
10854,Istiqlal Films
174,Warner Bros. Pictures
25925,Media World Television
26241,Jiangsu Broadcasting System
57341,Contenders Only
197,Rommel Film
7400,Olympus Pictures
90464,Quentin Quayle Pictures
40698,Firelight Films
44615,Gullane Entretenimento S.A.
55639,Cake Productions Inc.
26240,Stellar Megamedia
17619,Atlas Film
5878,Siriol Productions
11369,Sighvatsson Films
20060,쇼박스(주)미디어플렉스
8472,Thelma Film
2918,Shueisha
6131,SKM
48368,C.R.R.A.V
21237,The Collective Studios
37768,Galiardo Producciones
50892,Mr.Monster
18575,Parallel Pictures
6362,Flyboys Films
2976,Mile High Productions
25628,Blitz Films
77459,LLT Productions
3305,La Mouche du Coche Films
37492,54 Days Productions
17035,Dunhill Cinematografica
11890,ECN Motion Pictures
20221,Quatre par Quatre Films
12230,Roberts/David Films
12078,Studio Wombat
56833,Hamster Film
11061,Motion Picture Corporation of America (MPCA)
160,Pit Bull Productions
3626,Halas and Batchelor Cartoon Films
44816,Guy A. Danella Productions
15390,Super filmes
40240,Anyway Productions
11670,Producers Sales Organization (PSO)
25795,Wellington Films
32951,Venice Productions
95410,Tout à Trac Productions
36015,Narrow Edge Productions
17364,Infinite Frameworks Pte. Ltd.
6373,Bad Biology
37004,Emedia Films
79055,Vantis Pictures
2029,Estudios Picasso
84219,phi
16768,Miller Consolidated Pictures (MCP)
4394,Northern Ireland Film and Television Commission
74023,United Enterprise (H.K.) Corp.
63352,Terz Film
18549,Aristarain P.C.
12150,Parco Co. Ltd.
697,Alta Films S.A.
76482,Les Films 7
8831,Mad Max Films
3444,A Bad Way Ltd
10485,Drafthouse Films
49607,MSM Motion Pictures
74743,Sofiya
74045,SND Films
65082,Shutt/Jones Productions
78154,Neumann-Filmproduktion
789,Pallas Film
21866,Vesuvius Film Partners
11646,Carthay Continental
9153,Tiki Film
20778,First Film Company
22857,Tenk
4971,Brave New Films
4300,Viba Film
37583,Gristmill
6752,Home Box Office
22285,Mimosa Films
69328,Lodz Film School
3961,Dark Eye Entertainment
31716,Rollercoaster Productions
27735,Dodgeville Films
6281,Nephilim Producciones
2728,Millbrook Pictures
53244,Popolar-Film
87504,C2M Productions
15684,Wild Horse Productions
13955,H & J
36123,Vision Productions Ltd
21794,Stag Films
14602,Amuse
7986,M&B FILM3 BV
12345,Imagine Film
72460,Mayfair Productions Inc.
64814,Marta Cabrera
3577,Archer Entertainment
53894,Scorpio Studio
9,Gaumont
54839,One Media
22856,Billy Goat Pictures
45469,Nemours Productions
14309,CIP Filmproduktion GmbH
65273,Richard Price
2231,Trilogy Entertainment Group
69750,NW3 Films
43900,Tropicfilm
8347,RCN Cine
38002,Anne Carlucci Productions
16511,The Filmakers
23713,Poe Vision
8390,Wilco Co.
43382,Mavi Film
23096,Fries Film Group
25196,The Talking Tree
10760,VIP 1 Medienfonds
71334,Minos Films
65840,Texas Film Company
43672,Cypress Films (I)
76866,North American Film Enterprises
36383,Three Hearts Productions
91181,Tres Malandros
11282,USA Cable Entertainment
5569,Empire Motion Pictures
73934,Cleopatra
39985,Golden Harvest Productions
7947,"Moving Pictures, DPI"
88473,Three Waters Productions
40366,Noble Pictures
20580,Amazon Studios
32769,Americas Film Conservancy
63188,Bulgarian National Television
2346,Cinepartners Belgium II
3600,Bandora
92940,Florin
79289,Generation Iron Fitness Network
22632,Verisimilitude
77450,Green Flash Pictures
67709,Cinema City Films
11227,HDNM Entertainment
75364,Nikkatsu Studio
78981,Optipari Oy
10650,Cinéas
4109,Vision PDG
12306,GAME FREAKS
451,Medienboard Berlin-Brandenburg GmbH
77170,Hey Pal Productions
32229,Gallant Films
11713,MNG Films
23377,Tundra Film
6422,Sullivan Bluth Studios
2017,Film Roman Productions
41738,3L Productions
6176,Southern Cross Feature Film Company
15653,All-American
2798,Columbia Pictures Film Production Asia
14294,Thirukumaran Entertainment
13161,Tea Shop & Film Company
1521,Artemis Film
56448,Cirque du Soleil Images
26003,Huckpoten Entertainment
40796,Filmworks/FX
82322,Opera Film (II)
61208,An Indigo Dog Rescue
41800,Goya Producciones Cinematográficas S.A.
35872,Steve White Productions
82779,Cinepantera
16658,Burning Myth Productions
777,Future Film Group
60399,Central Film Office of the Iranian Ministry of Culture
4413,Gruber Bros.
46088,Jerry Catering Service
11098,The Harvey Entertainment Company
73179,Ramon Film Productions
3008,Wah Film Productions Ltd.
21594,Pathé Frères
1923,RTÉ
95948,KFM Films
4563,Oz Company
32837,Film Commission Regione Valle d'Aosta
86780,Département des Landes
15413,NCRV
6919,Shochiku-Fuji Company
2960,Brushwork Pictures
3269,Creative Thinking International Ltd.
47264,Watership Productions
75519,UTA
11474,Franfilmdis
70619,A + C Reuter New Cinema
5122,Parallel Films
17817,Warp X
71265,Scarlet Films
39520,Take 5 Productions
32995,Diane Productions
11757,Produzioni Intersound
22590,Fonca
14524,Hu Tong Communications
89624,Marisa Films
61411,Storyteller Pictures
3573,Celador Films
82312,Falcom Media
7289,"Weinstein Company, The"
49786,Brooks Media
5668,Red Carpet Productions
48197,Multitrade
38,Zespół Filmowy TOR
61696,NDF Inc.
77995,Lizland Films
59266,Idea Factory
3043,Elbow Grease Pictures
19228,Maurice Cowan Productions
6610,nazira
72703,Media Europa
25433,DEJ Productions
50382,Puck Film Productions
49168,Producciones Cabo S.A.
69194,Studio 352
317,Istituto Luce
10076,"Thekraken Films, A.I.E."
74153,Lai Wah Film Company
20313,Venture Forth
23330,Bloody Mary Productions
90708,Tuta Media Corporation
6368,Enigma Pictures
18684,Zhanr
76873,Kino
59559,Master Caution Pictures
38538,Protocol Entertainment
89165,Shoakuken
66172,Goods film
53461,Shark Productions
6851,Shin Seung-soo Productions
19935,DreamLogic Films
13194,DeepStudios
30399,ShoreFront Entertainment
24635,Flies
23809,Contravia Films
78217,Red Hawk Entertainment
1158,Love Streams Productions
22784,WTFilms
85266,Fitzgerald Film Corporation
2868,every tribe entertainment
3964,FUNimation Entertainment
79427,Peabody Museum
6084,Scalera Film S.p.a.
1122,CAPAC
44076,Hunnia Játékfilmstúdió
82552,Elevation Pictures
12659,Power Tower Investments
76509,Boku Films Pte Limited
23489,Huckabee's
78323,Lumina Films
36601,Shinkô Kinema
65760,Glaski Productions
3385,Hungarian Motion Picture Fund
70930,Bentley Productions
46114,Avala Film Working Organizations
53220,Sevilla Films
43635,Société Nouvelle Cinévog
38773,Ulysses
9263,Soho Moon Pictures
48685,Closer Productions
24269,Secret Identity Productions
3695,Trailer Park Partners
19104,프로덕션M
11669,Horizon Media Fund
3608,After Dark Films
50084,JoBro Productions & Film Finance
89090,Pataphysical Productions
16875,Secret Weapon Films
